fid,OBJECTID,ADDRTYPE,ADDRNUM,UNIT,QUALIFIER,SUFFIX_FR,ARTICLE_FR,ROAD_NAME,SUFFIX_EN,DIRECTION,FULL_ADDRE,FULL_ADD_1,FULL_ROADN,FULL_ROA_1,ROAD_SIGN_,LANGUAGE_O,POSTAL_COD,CP_MUNICIP,MUNICIPALI,WARD,MUNICIPAL_,ROAD_NAME_,OT_ROAD_NA,POINT_X,POINT_Y,CREATED_DA,MODIFIED_D,GLOBALID,RELATED_AD,old_PARCEL_ASSESSMENT_ROLL_NUMBER,ZONE_CODE,ZONE_MAIN,PARCEL_ASSESSMENT_ROLL_NUMBER,match
298469,150036,Main,23,,,rle,,Atop,Lane,,23 Atop Lane,23 rle Atop,Atop Lane,rle Atop,rle. Atop Lane,English,K1X0H2,GLOUCESTER,Gloucester,22.0,__BNWEEC,__AOAJNB,RN006338,375808.1165,5018873.7527,2019/08/12,2023/01/23,{7091EA50-EDCA-46CF-9D50-E88B74D9E972},,6.1460007017666e+18,R3Z,R3,06146000701766600000,True
298470,49873,Main,817,,,place,,Pergola,Pl,,817 Pergola Pl,817 place Pergola,Pergola Pl,place Pergola,place Pergola Pl.,English,K1T0T8,GLOUCESTER,Gloucester,22.0,__A755F9,__9T2GEN,RN006752,376516.5402,5020740.6808,,2020/07/27,{E482DCEF-736B-4709-8F61-D6C5CFAC551C},,6.1460007525138e+18,R4Z,R4,06146000752513800000,True
298474,289289,Main,2508,,,av,,Del Zotto,Ave,,2508 Del Zotto Ave,2508 av Del Zotto,Del Zotto Ave,av Del Zotto,av. Del Zotto Ave.,English,K1T3V7,GLOUCESTER,Gloucester,22.0,__3Z8IEF,___2SST0,RN011147,373281.994,5019359.59,2012/11/14,,{0D4E1F35-2642-4512-BFE2-AA1CD16F9AAF},,6.1460005027609e+18,IH,IH,06146000502760900000,True
298475,94298,Main,2760,,,ch,,Quinn,Rd,,2760 Quinn Rd,2760 ch Quinn,Quinn Rd,ch Quinn,ch. Quinn Rd.,English,K1T3V5,GLOUCESTER,Gloucester,22.0,__3W1RIO,___2SSM0,RN006035,373335.578,5019867.05,2012/11/14,,{4ADC021E-1B56-4E79-BB75-58ED8E45FB7A},,6.14600050255e+18,IL2[1857] H(14),IL,06146000502550000000,True
298477,415058,Main,157,,,rle,,Lemon Leaf,Lane,,157 Lemon Leaf Lane,157 rle Lemon Leaf,Lemon Leaf Lane,rle Lemon Leaf,rle. Lemon Leaf Lane,English,K1T0X5,GLOUCESTER,Gloucester,22.0,__BANZGH,__A70IAD,RN004020,376454.44,5021125.6413,2020/02/18,2023/12/01,{E43F0F92-81C5-475D-B465-F690C6D54C0A},,6.1460007526132e+18,R4Z,R4,06146000752613200000,True
298481,2215,Main,1027,,,rue,,Red Spruce,St,,1027 Red Spruce St,1027 rue Red Spruce,Red Spruce St,rue Red Spruce,rue Red Spruce St.,English,K1V1T5,GLOUCESTER,Gloucester,22.0,__3ALZTJ,___2SVOT,RN003287,368874.003,5015349.329,2012/11/14,,{7A18DB09-B54E-46A4-96FA-EE0139B025AD},,6.1460002653338e+18,R3VV,R3,06146000265333800000,True
298483,298310,Main,683,,,av,,White Alder,Ave,,683 White Alder Ave,683 av White Alder,White Alder Ave,av White Alder,av. White Alder Ave.,English,K1T0E8,GLOUCESTER,Gloucester,22.0,__64Y17I,__6TF3SJ,RN001656,374982.013,5020539.842,2012/11/14,,{1FEF971A-4F1C-49CE-830E-8A884BB0AFC0},,6.1460007002988e+18,R3VV[1318],R3,06146000700298800000,True
298485,267871,Main,697,,,voie,,Odyssey,Way,,697 Odyssey Way,697 voie Odyssey,Odyssey Way,voie Odyssey,voie Odyssey Way,English,K1T0V3,GLOUCESTER,Gloucester,22.0,__ADSQI2,__8D4JLN,RN008313,376253.7723,5020730.2283,,2020/07/27,{4EF13A04-35B0-451B-9FBE-0D776FEF9C95},,6.1460007525619e+18,R4Z,R4,06146000752561900000,True
298486,445168,Main,318,,,plct,,Solidago,Mews,,318 Solidago Mews,318 plct Solidago,Solidago Mews,plct Solidago,plct. Solidago Mews,English,K1T0Y8,GLOUCESTER,Gloucester,22.0,__CLRW8Q,__0GJI6Z,RN011301,375092.4759,5021265.3513,2022/06/08,2024/03/24,{3E9B3103-4014-4935-A1D5-21EE78280127},,6.1460007005083e+18,R3Z,R3,06146000700508300000,True
298487,249672,Main,576,,,cer,,Devonwood,Cir,,576 Devonwood Cir,576 cer Devonwood,Devonwood Cir,cer Devonwood,cer. Devonwood Cir.,English,K1T4E6,GLOUCESTER,Gloucester,22.0,__4YKA74,__4QD2QB,RN007824,375453.804,5020596.134,2012/11/14,,{986C9292-D5A9-4E2B-8AE0-A0C1EA0B3D9E},,6.1460007001327e+18,R3VV,R3,06146000700132700000,True
298488,442214,Main,96,,,crois,,Mandevilla,Cres,,96 Mandevilla Cres,96 crois Mandevilla,Mandevilla Cres,crois Mandevilla,crois. Mandevilla Cres.,English,K1T0X9,GLOUCESTER,Gloucester,22.0,__BRCMKK,__0GIYUZ,RN008621,374979.3304,5021194.8016,2020/03/27,2024/03/24,{4093E62B-2114-41D1-8ECD-5B46B03BDC56},,6.1460007004938e+18,R3Z,R3,06146000700493800000,True
298489,442214,Main,96,,,crois,,Mandevilla,Cres,,96 Mandevilla Cres,96 crois Mandevilla,Mandevilla Cres,crois Mandevilla,crois. Mandevilla Cres.,English,K1T0X9,GLOUCESTER,Gloucester,22.0,__BRCMKK,__0GIYUZ,RN008621,374979.3304,5021194.8016,2020/03/27,2024/03/24,{4093E62B-2114-41D1-8ECD-5B46B03BDC56},,6.14600070046e+18,R3Z,R3,06146000700493800000,False
298491,275242,Main,18,,,prom,,Dun Skipper,Dr,,18 Dun Skipper Dr,18 prom Dun Skipper,Dun Skipper Dr,prom Dun Skipper,prom. Dun Skipper Dr.,English,K1X0J4,GLOUCESTER,Gloucester,22.0,__BOQYA6,__0D04C8,RN005139,375443.7542,5018887.4209,2019/09/12,2021/03/12,{50EAA1E8-7CBB-4179-A62F-D2E4AF25224E},,6.1460007002724e+18,R3Z,R3,06146000700272400000,True
298492,117796,Main,104,,,rue,,Minikan,St,,104 Minikan St,104 rue Minikan,Minikan St,rue Minikan,rue Minikan St.,English,K1X0E6,GLOUCESTER,Gloucester,22.0,__ATPYPU,__AOAHCE,RN007960,375679.4599,5019006.0183,,2020/07/27,{74AD1F58-9FA3-44FD-9593-29B6AD20CA48},,6.1460007012305e+18,R3Z,R3,06146000701230500000,True
298496,320281,Main,188,,,crois,,Angelonia,Cres,,188 Angelonia Cres,188 crois Angelonia,Angelonia Cres,crois Angelonia,crois. Angelonia Cres.,English,K1T0Y4,GLOUCESTER,Gloucester,22.0,__BRCLY6,__0GIXT7,RN007810,374795.1699,5021042.9348,2020/03/26,2020/03/27,{F45EDC1F-8E6E-419D-B8AF-8700FBB4621D},,6.1460007004496e+18,R3Z,R3,06146000700449600000,True
298497,65884,Main,200,,,voie,,Bradwell,Way,,200 Bradwell Way,200 voie Bradwell,Bradwell Way,voie Bradwell,voie Bradwell Way,English,K1T4J4,GLOUCESTER,Gloucester,22.0,__5VPQ1G,__5SPO5A,RN000205,374829.917,5020284.319,2012/11/14,,{C0857EF5-8EEB-46E9-BEB5-0F637EB53CAB},,6.1460007013299e+18,R3VV,R3,06146000701329900000,True
298502,40181,Main,623,,,rle,,Rathburn,Lane,,623 Rathburn Lane,623 rle Rathburn,Rathburn Lane,rle Rathburn,rle. Rathburn Lane,English,K1T0V7,GLOUCESTER,Gloucester,22.0,__AC5E71,__8D4JI5,RN007118,376139.9779,5020761.273,,2022/02/01,{1102BE78-DE75-4758-9A40-4F0079C4486B},,6.1460007526017e+18,R4Z,R4,06146000752601700000,True
298505,13262,Subordinate,362,,G,bois,,Wood Acres,Grove,,362 G Wood Acres Grove,362 G bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSQB,__7JL8DY,RN003979,375929.6458,5020045.9633,2015/01/12,2016/04/19,{F3BEED1C-79F7-4737-B530-6E531BF824E8},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298506,78312,Subordinate,362,,I,bois,,Wood Acres,Grove,,362 I Wood Acres Grove,362 I bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSQF,__7JL8DY,RN003979,375926.8677,5020050.329,2015/01/12,2016/04/19,{96D6AFA0-117B-4F29-83D0-57B2C7E289A8},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298507,231888,Subordinate,362,,J,bois,,Wood Acres,Grove,,362 J Wood Acres Grove,362 J bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSRH,__7JL8DY,RN003979,375932.424,5020053.504,2015/01/12,2016/04/19,{BDDE6609-9A2D-40EE-AA28-44AAF6DA2D3A},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298508,362331,Subordinate,362,,H,bois,,Wood Acres,Grove,,362 H Wood Acres Grove,362 H bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSQD,__7JL8DY,RN003979,375944.7271,5020054.6946,2015/01/12,2016/04/19,{88A5AE70-1D03-4BA4-9C8D-DB7FFB87E5C7},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298509,229796,Subordinate,362,,F,bois,,Wood Acres,Grove,,362 F Wood Acres Grove,362 F bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSQ0,__7JL8DY,RN003979,375923.2958,5020056.2821,2015/01/12,2016/04/19,{6DC62B17-38FA-4ECA-9961-A609936187D3},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298510,222968,Subordinate,362,,L,bois,,Wood Acres,Grove,,362 L Wood Acres Grove,362 L bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSRL,__7JL8DY,RN003979,375942.7427,5020059.0602,2015/01/12,2016/04/19,{C1438773-ECFF-4A19-9D63-24F1DC5700F5},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298511,373814,Subordinate,362,,E,bois,,Wood Acres,Grove,,362 E Wood Acres Grove,362 E bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSQ8,__7JL8DY,RN003979,375928.4552,5020059.4571,2015/01/12,2016/04/19,{3F126D54-7C55-43A8-B612-54908068F1EC},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298512,195616,Subordinate,362,,D,bois,,Wood Acres,Grove,,362 D Wood Acres Grove,362 D bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSQ6,__7JL8DY,RN003979,375933.6146,5020062.2352,2015/01/12,2016/04/19,{57ECA5BD-9625-4199-8B4F-EC0DF504C2C9},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298513,373955,Subordinate,366,,G,bois,,Wood Acres,Grove,,366 G Wood Acres Grove,366 G bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSRZ,__7JL8DY,RN003979,375965.1001,5020062.566,2015/01/12,2016/04/19,{3C18ECF5-9DF4-4264-8CD6-F358BA2AD35C},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298514,219357,Subordinate,362,,B,bois,,Wood Acres,Grove,,362 B Wood Acres Grove,362 B bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSQ2,__7JL8DY,RN003979,375920.9146,5020064.2196,2015/01/12,2016/04/19,{797586FC-1501-4D67-AB61-2BB73C22FDA9},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298515,77511,Subordinate,366,,I,bois,,Wood Acres,Grove,,366 I Wood Acres Grove,366 I bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSR4,__7JL8DY,RN003979,375962.7188,5020067.0639,2015/01/12,2016/04/19,{4FBC5D20-D7BF-4EB6-8F2A-46FB853BA41C},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298516,2900,Subordinate,366,,J,bois,,Wood Acres,Grove,,366 J Wood Acres Grove,366 J bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSR6,__7JL8DY,RN003979,375967.2167,5020069.4452,2015/01/12,2016/04/19,{4FA9D0DE-729A-488D-B925-0FF9AA1B834B},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298517,382421,Subordinate,362,,K,bois,,Wood Acres,Grove,,362 K Wood Acres Grove,362 K bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSRJ,__7JL8DY,RN003979,375937.9802,5020056.2821,2015/01/12,2016/04/19,{4B846F18-1816-42A0-8704-1E33E33B70C1},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298518,383396,Subordinate,362,,C,bois,,Wood Acres,Grove,,362 C Wood Acres Grove,362 C bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSQ4,__7JL8DY,RN003979,375939.5677,5020066.204,2015/01/12,2016/04/19,{A0A7EF5D-8936-45E1-94D7-8D445EA2C199},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298519,383484,Subordinate,366,,H,bois,,Wood Acres,Grove,,366 H Wood Acres Grove,366 H bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSR2,__7JL8DY,RN003979,375980.1813,5020069.4452,2015/01/12,2016/04/19,{2712042E-21EB-49B9-A886-360177B638D2},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298520,86886,Subordinate,366,,K,bois,,Wood Acres,Grove,,366 K Wood Acres Grove,366 K bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSR8,__7JL8DY,RN003979,375972.2438,5020071.8264,2015/01/12,2016/04/19,{6AAFE570-E9C0-4BE2-A926-45A1FBBD95C1},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298521,419,Subordinate,362,,A,bois,,Wood Acres,Grove,,362 A Wood Acres Grove,362 A bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSQZ,__7JL8DY,RN003979,375935.9958,5020072.554,2015/01/12,2016/04/19,{4813EDCA-CD5A-49DF-9BC0-6DA975BFA834},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298522,77523,Subordinate,366,,F,bois,,Wood Acres,Grove,,366 F Wood Acres Grove,366 F bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSRX,__7JL8DY,RN003979,375958.6178,5020072.9509,2015/01/12,2016/04/19,{F4E19F12-29DA-4232-8342-BCCE8318444A},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298523,226945,Subordinate,366,,L,bois,,Wood Acres,Grove,,366 L Wood Acres Grove,366 L bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSR0,__7JL8DY,RN003979,375978.3293,5020074.4723,2015/01/12,2016/04/19,{2F9827B8-4D47-4362-B954-CCD410A74685},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298524,2147,Subordinate,366,,E,bois,,Wood Acres,Grove,,366 E Wood Acres Grove,366 E bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSRV,__7JL8DY,RN003979,375963.7772,5020075.3321,2015/01/12,2016/04/19,{91700935-886F-4236-B436-A6F42704B9A5},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298525,358193,Subordinate,366,,D,bois,,Wood Acres,Grove,,366 D Wood Acres Grove,366 D bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSRT,__7JL8DY,RN003979,375969.7303,5020077.7134,2015/01/12,2016/04/19,{6DC81465-6336-49A9-A4BC-524E40DB23EC},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298526,222038,Subordinate,366,,B,bois,,Wood Acres,Grove,,366 B Wood Acres Grove,366 B bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSRP,__7JL8DY,RN003979,375956.6334,5020079.6978,2015/01/12,2016/04/19,{D264416E-B532-4E81-9BBF-8446401FCBD5},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298527,365562,Subordinate,366,,C,bois,,Wood Acres,Grove,,366 C Wood Acres Grove,366 C bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSRR,__7JL8DY,RN003979,375975.6834,5020080.8884,2015/01/12,2016/04/19,{D243E967-F53C-40EB-8F62-8547313BD211},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298528,215055,Subordinate,366,,A,bois,,Wood Acres,Grove,,366 A Wood Acres Grove,366 A bois Wood Acres,Wood Acres Grove,bois Wood Acres,bois Wood Acres Grove,English,K1T0M7,GLOUCESTER,Gloucester,22.0,__92FSRN,__7JL8DY,RN003979,375972.5084,5020088.0322,2015/01/12,2016/04/19,{382676F3-25D6-4DB4-96CB-14829188021F},__92FSTI,6.146000700181901e+18,R5A[1491],R5,06146000700181901843,True
298529,286630,Main,533,,,av,,Paakanaak,Ave,,533 Paakanaak Ave,533 av Paakanaak,Paakanaak Ave,av Paakanaak,av. Paakanaak Ave.,English,K1X0H2,GLOUCESTER,Gloucester,22.0,__BNWEP9,__AOAH4T,RN008440,375822.0338,5018788.6748,2019/09/04,2020/07/27,{D8E7BC97-E7A0-4963-BFB3-BE11011EFD09},,6.1460007017367e+18,R3Z,R3,06146000701736700000,True
298531,35567,Main,246,,,crois,,Gracewood,Cres,,246 Gracewood Cres,246 crois Gracewood,Gracewood Cres,crois Gracewood,crois. Gracewood Cres.,English,K1T0J1,GLOUCESTER,Gloucester,22.0,__8JJTUK,__7JL7FL,RN002164,374314.115,5019921.424,2012/11/14,,{AA03A9DD-7AB4-492C-B352-CFC28DEFA788},,6.1460007014048e+18,R3VV[1318],R3,06146000701404800000,True
298533,299522,Main,705,,,rue,,Fiddlehead,St,,705 Fiddlehead St,705 rue Fiddlehead,Fiddlehead St,rue Fiddlehead,rue Fiddlehead St.,English,K1T0L3,GLOUCESTER,Gloucester,22.0,__81JFND,__3AIK0Z,RN008670,375798.0,5021145.371,2012/11/14,,{760083B0-A66A-418A-AD2C-CA35D8D58112},,6.1460007518883e+18,R3Z,R3,06146000751888300000,True
298534,37277,Main,629,,,voie,,Woodbriar,Way,,629 Woodbriar Way,629 voie Woodbriar,Woodbriar Way,voie Woodbriar,voie Woodbriar Way,English,K1T0J6,GLOUCESTER,Gloucester,22.0,__7YLHB7,__7JL8S8,RN012630,374440.339,5019582.59,2012/11/14,,{9F897EAC-5EB8-4B20-BF84-803E95843A24},,6.1460007014888e+18,R3VV[1318],R3,06146000701488800000,True
298535,186857,Main,117,,,voie,,Eric Maloney,Way,,117 Eric Maloney Way,117 voie Eric Maloney,Eric Maloney Way,voie Eric Maloney,voie Eric Maloney Way,English,K1T0R2,GLOUCESTER,Gloucester,22.0,__AJB5DR,__01AQ99,RN002696,375997.3073,5019925.9256,,2020/07/27,{2C5736B3-CE2B-4462-9F08-6907C42AD8C3},,6.1460007002211e+18,R3VV[1318],R3,06146000700221100000,True
298540,265912,Main,163,,,rue,,Minikan,St,,163 Minikan St,163 rue Minikan,Minikan St,rue Minikan,rue Minikan St.,English,K1X0E5,GLOUCESTER,Gloucester,22.0,__ATPYT7,__AOAHCE,RN007960,375696.1286,5019284.2283,,2021/01/15,{3A646356-E8D5-4C0B-A975-D62E87004D76},,6.1460007012218e+18,R3Z,R3,06146000701221800000,True
298544,88597,Main,3093,,,prom,,Analdea,Dr,,3093 Analdea Dr,3093 prom Analdea,Analdea Dr,prom Analdea,prom. Analdea Dr.,English,K1T3X1,GLOUCESTER,Gloucester,22.0,__3W1SCO,___2SRKP,RN002929,375964.535,5021004.339,2012/11/14,,{B764A48B-3D4B-44AA-BE7C-490AA0BFE104},,6.14600075201e+18,R1AA,R1,06146000752010000000,True
298546,13716,Main,132,,,crois,,Angelonia,Cres,,132 Angelonia Cres,132 crois Angelonia,Angelonia Cres,crois Angelonia,crois. Angelonia Cres.,English,K1T0Y5,GLOUCESTER,Gloucester,22.0,__BRCLXL,__0GIXT7,RN007810,374657.2649,5021061.4116,2020/03/26,2020/03/27,{3DA14DC8-98E5-4D85-A79E-4108289CD548},,6.1460007004695e+18,R3Z,R3,06146000700469500000,True
298547,113111,Main,339,,,voie,,Widgeon,Way,,339 Widgeon Way,339 voie Widgeon,Widgeon Way,voie Widgeon,voie Widgeon Way,English,K1T0G1,GLOUCESTER,Gloucester,22.0,__64Y1YH,__5SPUJW,RN003546,375186.138,5020559.784,2012/11/14,,{877E37F6-3DC8-4176-8DA6-AF6CBF8212C2},,6.1460007003011e+18,R3VV[1318],R3,06146000700301100000,True
298548,124538,Main,101,,,cer,,Shepody,Cir,,101 Shepody Cir,101 cer Shepody,Shepody Cir,cer Shepody,cer. Shepody Cir.,English,K1T4H9,GLOUCESTER,Gloucester,22.0,__5VPP5H,__5SPUI7,RN002928,375062.487,5020194.094,2012/11/14,,{E1FAAD32-4E48-4CDB-8BF7-6258BA37AE20},,6.1460007013272e+18,R3VV,R3,06146000701327200000,True
298549,68136,Main,335,,,cours,,Ibanez,Walk,,335 Ibanez Walk,335 cours Ibanez,Ibanez Walk,cours Ibanez,cours Ibanez Walk,English,K1T0V8,GLOUCESTER,Gloucester,22.0,__ADSPEA,__A8V7BL,RN007745,376038.2049,5020786.9728,,2020/07/27,{FFFB327D-1B84-48EA-AF48-418891FFA5AC},,6.146000752604e+18,R4Z,R4,06146000752604000000,True
298551,446647,Main,604,,,crois,,Bouvardia,Cres,,604 Bouvardia Cres,604 crois Bouvardia,Bouvardia Cres,crois Bouvardia,crois. Bouvardia Cres.,English,K1T0Y8,GLOUCESTER,Gloucester,22.0,__CLRW3H,__0GIXYP,RN000084,375073.3143,5021187.6637,2022/06/08,2024/03/24,{B8CDCB8D-CF2D-4DA3-9C4E-B0674322A792},,6.1460007005125e+18,R3Z,R3,06146000700512500000,True
298556,331334,Main,702,,,rue,,Willowburn,St,,702 Willowburn St,702 rue Willowburn,Willowburn St,rue Willowburn,rue Willowburn St.,English,K1T0J2,GLOUCESTER,Gloucester,22.0,__8JJT13,__7JL8U6,RN005111,374359.39,5019910.814,2012/11/14,,{0D2E6545-7239-45A2-AED4-51A6FBB96645},,6.1460007014067e+18,R3VV[1318],R3,06146000701406700000,True
298558,296575,Main,2506,,,av,,Del Zotto,Ave,,2506 Del Zotto Ave,2506 av Del Zotto,Del Zotto Ave,av Del Zotto,av. Del Zotto Ave.,English,K1T3V7,GLOUCESTER,Gloucester,22.0,__3Z8IFI,___2SST0,RN011147,373321.386,5019382.739,2012/11/14,,{F0D26934-87C5-4429-89EF-FC40DBB7864C},,6.1460005027608e+18,IH,IH,06146000502760800000,True
298559,150474,Main,789,,,ch,,Miikana,Rd,,789 Miikana Rd,789 ch Miikana,Miikana Rd,ch Miikana,ch. Miikana Rd.,English,K1X0G5,GLOUCESTER,Gloucester,22.0,__BOQVYP,__AOAH2L,RN011626,375622.6988,5019381.3203,2019/09/11,2023/02/02,{A2F75CF8-F7EA-4CB0-812D-5824E4E98383},,6.146000700239e+18,R3VV[1318],R3,06146000700239000000,True
298560,69070,Main,108,,,voie,,Bufflehead,Way,,108 Bufflehead Way,108 voie Bufflehead,Bufflehead Way,voie Bufflehead,voie Bufflehead Way,English,K1T0G3,GLOUCESTER,Gloucester,22.0,__7I87CS,__67LTMK,RN008702,374687.006,5020149.086,2012/11/14,,{6810F29A-4DF7-44FF-A382-7512F5176EF5},,6.1460007008716e+18,R3VV[1318],R3,06146000700871600000,True
298561,269203,Main,56,,,voie,,Aconitum,Way,,56 Aconitum Way,56 voie Aconitum,Aconitum Way,voie Aconitum,voie Aconitum Way,English,K1T0R8,GLOUCESTER,Gloucester,22.0,__APG6UF,__0FE8HB,RN012565,374764.7333,5020614.3661,,2020/10/26,{58E96EA0-ADAA-40E8-AAC7-6C1789BA9C09},,6.1460007016334e+18,R3Z[2402],R3,06146000701633400000,True
298562,118087,Main,319,,,prom,,Barrett Farm,Dr,,319 Barrett Farm Dr,319 prom Barrett Farm,Barrett Farm Dr,prom Barrett Farm,prom. Barrett Farm Dr.,English,K1T0S4,GLOUCESTER,Gloucester,22.0,__APG6QA,__96HNZC,RN005809,374625.242,5020883.5897,2017/07/28,2020/07/27,{140CF6B9-8ABB-43C1-AF16-A05F73B3D2B5},,6.1460007017535e+18,R3Z,R3,06146000701753500000,True
298564,456080,Main,72,,,prom,,Esban,Dr,,72 Esban Dr,72 prom Esban,Esban Dr,prom Esban,prom. Esban Dr.,English,K1X0H3,GLOUCESTER,Gloucester,22.0,__BNWEGS,__AOAJKL,RN006234,375667.1231,5018789.5621,2019/08/12,2024/04/15,{6A2A06FC-B3FE-4A70-89D3-B8416F692413},,6.1460007017778e+18,R3Z,R3,06146000701777800000,True
298568,151428,Main,32,,,crois,,Nettle,Cres,,32 Nettle Cres,32 crois Nettle,Nettle Cres,crois Nettle,crois. Nettle Cres.,English,K1T0W9,GLOUCESTER,Gloucester,22.0,__BQC76C,__8U5MW6,RN000286,376281.8829,5021373.912,2020/02/24,2023/02/02,{36F2C7AB-F5A0-4B55-BA42-D4ACF5537D71},,6.1460007521842e+18,R3Z,R3,06146000752184200000,True
298572,338247,Main,3120,,,prom,,Findlay Creek,Dr,,3120 Findlay Creek Dr,3120 prom Findlay Creek,Findlay Creek Dr,prom Findlay Creek,prom. Findlay Creek Dr.,English,K1T4H8,GLOUCESTER,Gloucester,22.0,__5VPRLW,__4QD2VV,RN002428,375423.636,5020150.953,2012/11/14,,{B9A5D082-3574-41D8-AA9C-B640F84FD46F},,6.1460007013004e+18,R3VV,R3,06146000701300400000,True
