fid,OBJECTID,ADDRTYPE,ADDRNUM,UNIT,QUALIFIER,SUFFIX_FR,ARTICLE_FR,ROAD_NAME,SUFFIX_EN,DIRECTION,FULL_ADDRE,FULL_ADD_1,FULL_ROADN,FULL_ROA_1,ROAD_SIGN_,LANGUAGE_O,POSTAL_COD,CP_MUNICIP,MUNICIPALI,WARD,MUNICIPAL_,ROAD_NAME_,OT_ROAD_NA,POINT_X,POINT_Y,CREATED_DA,MODIFIED_D,GLOBALID,RELATED_AD,old_PARCEL_ASSESSMENT_ROLL_NUMBER,ZONE_CODE,ZONE_MAIN,PARCEL_ASSESSMENT_ROLL_NUMBER,match
210768,166600,Main,4117,,,voie,,Calbrent,Way,,4117 Calbrent Way,4117 voie Calbrent,Calbrent Way,voie Calbrent,voie Calbrent Way,English,K0A2W0,OSGOODE,Osgoode,20,__4OYO02,__30KF44,RN008537,385333.88,5002396.822,2012/11/14,,{441A1312-178F-48A5-B393-2A090B75006E},,6.1470007005696e+18,V1I,V1,06147000700569600000,True
210772,475764,Main,3204,,,prom,,Fetterly,Dr,,3204 Fetterly Dr,3204 prom Fetterly,Fetterly Dr,prom Fetterly,prom. Fetterly Dr.,English,K0A2G0,KENMORE,Osgoode,20,__3W6CVH,___2SQA5,RN000191,389613.649,5010473.523,2012/11/14,2024/11/10,{48C38AB1-7DFE-41EC-BF9A-7A7F5FC6D05F},,6.147000651723e+18,V1I,V1,06147000651723000000,True
210778,464614,Subordinate,7865,,B,rue,,Bank,St,,7865 B Bank St,7865 B rue Bank,Bank St,rue Bank,rue Bank St.,English,K0A2P0,METCALFE,Osgoode,20,e_2RYDD6,___2SVBG,RN005653,385040.6559,5007218.1074,2023/07/25,2023/07/30,{71B9C18E-934C-4AEB-B8EF-442DE8C09E37},__6EBR4N,6.14700065095e+18,AG,AG,06147000650950000000,True
210779,463979,Main,7865,,,rue,,Bank,St,,7865 Bank St,7865 rue Bank,Bank St,rue Bank,rue Bank St.,English,K0A2P0,METCALFE,Osgoode,20,__6EBR4N,___2SVBG,RN005653,385067.947,5007228.36,2012/11/14,,{CEB26F1B-CAF2-45B3-BDC2-A028FC9BEA00},,6.14700065095e+18,AG,AG,06147000650950000000,True
210788,451496,Main,8262,,,ch,,Castor,Rd,,8262 Castor Rd,8262 ch Castor,Castor Rd,ch Castor,ch. Castor Rd.,English,K0C2K0,VERNON,Osgoode,20,__3W50HS,___2SQB3,RN010146,388626.136,5003292.388,2012/11/14,2024/03/24,{8CBA7AB2-CFF3-4331-BD5A-01B5A89C017E},,6.14700070169e+18,AG3,AG,06147000701690000000,True
210790,463420,Main,2748,,,rue,,Johannes,St,,2748 Johannes St,2748 rue Johannes,Johannes St,rue Johannes,rue Johannes St.,English,K0A2P0,METCALFE,Osgoode,20,__32HM4K,___2SQ02,RN012636,384817.056,5010103.438,2012/11/14,,{3CA47DAE-8632-4824-8FC7-4317D9BB7B2B},,6.1470006506937e+18,V1I,V1,06147000650693700000,True
210795,464822,Main,2747,,,rue,,Tracin,St,,2747 Tracin St,2747 rue Tracin,Tracin St,rue Tracin,rue Tracin St.,English,K0A2P0,METCALFE,Osgoode,20,__3W658K,___2SVIS,RN005019,385499.074,5010572.722,2012/11/14,,{A68FE789-A874-4A5F-A71F-88E9100F549F},,6.147000650692e+18,V1I,V1,06147000650692000000,True
210796,463964,Main,9345,,,rue,,Victoria,St,,9345 Victoria St,9345 rue Victoria,Victoria St,rue Victoria,rue Victoria St.,English,K0A2P0,METCALFE,Osgoode,20,__4LSE9F,___2STTT,RN002610,390531.542,5014049.389,2012/11/14,,{CB825B14-FAF9-4C7A-BB74-E62C184E2A54},,6.1470006526401e+18,AG2,AG,06147000652640100000,True
210810,464779,Main,9318,,,ch,,Ray Wilson,Rd,,9318 Ray Wilson Rd,9318 ch Ray Wilson,Ray Wilson Rd,ch Ray Wilson,ch. Ray Wilson Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W6EOG,___2SUZ2,RN003537,390917.095,5012169.429,2012/11/14,,{9B193E43-CE80-4653-BBA6-D4DE287930F2},,6.1470006522202e+18,AG2,AG,06147000652220200000,True
210835,279735,Main,4125,,,prom,,Lafortune,Dr,,4125 Lafortune Dr,4125 prom Lafortune,Lafortune Dr,prom Lafortune,prom. Lafortune Dr.,English,K0A3J0,VERNON,Osgoode,20,__3W59C9,___2SQ0C,RN006322,386829.399,5003150.164,2012/11/14,,{6BE752C2-7FD6-4FD0-9492-42F0AC530C64},,6.1470007010302e+18,V1I,V1,06147000701030200000,True
210842,429003,Main,4065,,,rue,,Broadway,St,,4065 Broadway St,4065 rue Broadway,Broadway St,rue Broadway,rue Broadway St.,English,K0A3J0,VERNON,Osgoode,20,__3W59EQ,___2SQBV,RN005488,386597.246,5003289.907,2012/11/14,2024/03/24,{126C2C07-25DE-45CE-B3DC-0365A2F9E67B},,6.147000701036e+18,V1I,V1,06147000701036000000,True
210851,475892,Main,9002,,,voie,,Clelland,Way,,9002 Clelland Way,9002 voie Clelland,Clelland Way,voie Clelland,voie Clelland Way,English,K0A2G0,KENMORE,Osgoode,20,__3W6C3Y,___2SUZ0,RN001208,389860.404,5010507.076,2012/11/14,2024/11/10,{E88E724C-19AA-43D4-B397-FED325576B43},,6.1470006519801e+18,V1I,V1,06147000651980100000,True
210887,475743,Main,3297,,,ch,,Yorks Corners,Rd,,3297 Yorks Corners Rd,3297 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__3W6ESF,___2STS8,RN011970,390123.133,5010247.917,2012/11/14,2024/11/10,{31089F5C-A5A2-4003-B806-459338FE7938},,6.14700065255e+18,V1I,V1,06147000652550000000,True
210902,475754,Main,3239,,,ch,,Yorks Corners,Rd,,3239 Yorks Corners Rd,3239 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__3W6E7X,___2STS8,RN011970,390046.021,5010531.957,2012/11/14,2024/11/10,{3F37F577-9F8A-455F-A456-6A887653D1A2},,6.14700065241e+18,V1I,V1,06147000652410000000,True
210913,94936,Main,4320,,,ch,,Boyd,Rd,,4320 Boyd Rd,4320 ch Boyd,Boyd Rd,ch Boyd,ch. Boyd Rd.,English,K0A3J0,VERNON,Osgoode,20,__3W50IC,___2SQCM,RN010476,387168.741,5002258.36,2012/11/14,,{A88B81E2-D3C7-4FAA-8395-B6D90D146432},,6.1470007014301e+18,AG3,AG,06147000701430100000,True
210924,92773,Main,4082,,,prom,,Caracourt,Dr,,4082 Caracourt Dr,4082 prom Caracourt,Caracourt Dr,prom Caracourt,prom. Caracourt Dr.,English,K0A2W0,OSGOODE,Osgoode,20,__4OYPH1,___99DJZ,RN002268,385384.679,5002428.73,2012/11/14,,{9463441B-2050-4B82-8909-1750538260C5},,6.147000700567e+18,V1I,V1,06147000700567000000,True
210930,455154,Main,7968,,,ch,,Kennedy,Rd,,7968 Kennedy Rd,7968 ch Kennedy,Kennedy Rd,ch Kennedy,ch. Kennedy Rd.,English,K0C2K0,OSGOODE,Osgoode,20,__3W50JO,___2SVOG,RN012018,387754.168,5001394.793,2012/11/14,2024/03/24,{91D09B88-CA87-48F8-9EF9-ED9477D1C134},,6.14700070149e+18,AG3,AG,06147000701490000000,True
210943,463733,Main,2752,,,crois,,Heatherlyn,Cres,,2752 Heatherlyn Cres,2752 crois Heatherlyn,Heatherlyn Cres,crois Heatherlyn,crois. Heatherlyn Cres.,English,K0A2P0,METCALFE,Osgoode,20,__3W65OA,___2SQAO,RN003239,385515.386,5010701.908,2012/11/14,,{8EFA645E-6B36-416B-9E9F-552E89FE8CDD},,6.1470006506904e+18,V1I,V1,06147000650690400000,True
210956,429991,Main,4101,,,ch,,8th Line,Rd,,4101 8th Line Rd,4101 ch 8th Line,8th Line Rd,ch 8th Line,ch. 8th Line Rd.,English,K0C2K0,VERNON,Osgoode,20,__3W50HK,___2SVDB,RN012551,388192.581,5004239.361,2012/11/14,2024/03/24,{0B5AEB30-1C13-4FC1-93E1-7DBDFB777267},,6.1470007016601e+18,AG,AG,06147000701660100000,True
210958,463552,Main,8044,,,prom,,Craig Farm,Dr,,8044 Craig Farm Dr,8044 prom Craig Farm,Craig Farm Dr,prom Craig Farm,prom. Craig Farm Dr.,English,K0A2P0,METCALFE,Osgoode,20,__32HM6C,___2SUSA,RN007409,385087.24,5010039.495,2012/11/14,,{5CE56A46-A736-4597-BB74-C8D7A6DE2125},,6.1470006506947e+18,V1I,V1,06147000650694700000,True
210960,463431,Main,8125,,,ch,,Springhill,Rd,,8125 Springhill Rd,8125 ch Springhill,Springhill Rd,ch Springhill,ch. Springhill Rd.,English,K0A2P0,METCALFE,Osgoode,20,__975S8X,___2SQ9O,RN000373,386300.418,5007094.4774,2014/06/06,2015/10/01,{3ED1378F-B044-40EE-8E8F-DF2AA41EE521},,6.14700065104e+18,AG7,AG,06147000651040000000,True
210965,361492,Main,7866,,,rue,,Popham,St,,7866 Popham St,7866 rue Popham,Popham St,rue Popham,rue Popham St.,English,K0A3J0,VERNON,Osgoode,20,__4QA10V,__3AIKU8,RN010655,386550.593,5003106.821,2012/11/14,,{639F06A8-707A-46DB-A580-86CD7AB0C39C},,6.1470007010338e+18,V1I,V1,06147000701033800000,True
210977,466319,Main,3760,,,ch,,Larry Robinson,Rd,,3760 Larry Robinson Rd,3760 ch Larry Robinson,Larry Robinson Rd,ch Larry Robinson,ch. Larry Robinson Rd.,English,K4R0J6,METCALFE,Osgoode,20,__0FVWRV,___2SQ0E,RN009357,392239.577,5008890.536,2019/08/15,2024/07/29,{7220D605-2F69-4F68-9D04-F3E2AB16D1FD},,6.14700070225e+18,AG6,AG,06147000702250000000,True
210979,463715,Main,8309,,,voie,,Nova Lux,Way,,8309 Nova Lux Way,8309 voie Nova Lux,Nova Lux Way,voie Nova Lux,voie Nova Lux Way,English,K0A2P0,METCALFE,Osgoode,20,__4O3IJ3,___2SVNJ,RN012552,386037.705,5011017.518,2012/11/14,,{8AC3153B-188F-47EF-AC64-923A49C066DA},,6.1470006512367e+18,V1I,V1,06147000651236700000,True
210993,65579,Main,4081,,,prom,,Caracourt,Dr,,4081 Caracourt Dr,4081 prom Caracourt,Caracourt Dr,prom Caracourt,prom. Caracourt Dr.,English,K0A2W0,OSGOODE,Osgoode,20,__4OYOEB,___99DJZ,RN002268,385453.073,5002509.369,2012/11/14,,{8637F5B4-640C-4FA1-A30F-084F8CD8031F},,6.1470007005774e+18,V1I,V1,06147000700577400000,True
210995,430243,Main,4560,,,ch,,8th Line,Rd,,4560 8th Line Rd,4560 ch 8th Line,8th Line Rd,ch 8th Line,ch. 8th Line Rd.,English,K0C2K0,VERNON,Osgoode,20,__4QCO8E,___2SVDB,RN012551,388751.71,5001822.942,2012/11/14,2024/03/24,{4FF1F06E-496C-47A1-AEA5-605B67515E08},,6.1470007015003e+18,AG,AG,06147000701500300000,True
211022,463899,Main,8454,,,rue,,Victoria,St,,8454 Victoria St,8454 rue Victoria,Victoria St,rue Victoria,rue Victoria St.,English,K0A2P0,METCALFE,Osgoode,20,__3W6BWO,___2STTT,RN002610,386467.6521,5011743.3842,,2021/09/10,{B97CB2BA-7F78-4EC1-A2B1-09AB9D62710A},,6.1470006512001e+18,RU,RU,06147000651200100000,True
211027,51321,Main,7843,,,av,,Morningside,Ave,,7843 Morningside Ave,7843 av Morningside,Morningside Ave,av Morningside,av. Morningside Ave.,English,K0A3J0,VERNON,Osgoode,20,__3W59CM,___2SQ98,RN007975,386579.973,5002725.855,2012/11/14,,{46DBE741-CECC-41B9-A2FC-9A68D64DC8D3},,6.1470007013674e+18,V1I,V1,06147000701367400000,True
211035,475747,Main,8993,,,prom,,Jason,Dr,,8993 Jason Dr,8993 prom Jason,Jason Dr,prom Jason,prom. Jason Dr.,English,K0A2G0,KENMORE,Osgoode,20,__31FCJE,___2SQAV,RN005968,389719.577,5010729.355,2012/11/14,2024/11/10,{3860E08A-A6C2-4150-A639-28FDDA20ED5E},,6.1470006517212e+18,V1I,V1,06147000651721200000,True
211044,88742,Main,7903,,,rue,,Popham,St,,7903 Popham St,7903 rue Popham,Popham St,rue Popham,rue Popham St.,English,K0A3J0,VERNON,Osgoode,20,__4QA10R,__3AIKU8,RN010655,386667.728,5003264.887,2012/11/14,,{F287506C-4C6A-451B-898E-03A150EE38D0},,6.1470007010344e+18,V1I,V1,06147000701034400000,True
211045,464197,Main,2762,,,ch,,8th Line,Rd,,2762 8th Line Rd,2762 ch 8th Line,8th Line Rd,ch 8th Line,ch. 8th Line Rd.,English,K0A2P0,METCALFE,Osgoode,20,__4QA16J,___2SVDB,RN012551,385652.974,5010563.705,2012/11/14,2024/03/24,{0055CAF1-8BD4-4160-9530-205D5F381330},,6.14700065075e+18,V1I,V1,06147000650750000000,True
211053,463239,Main,8379,,,prom,,Rosefire,Dr,,8379 Rosefire Dr,8379 prom Rosefire,Rosefire Dr,prom Rosefire,prom. Rosefire Dr.,English,K0A2P0,METCALFE,Osgoode,20,__31EHQQ,___2SUHG,RN001911,386471.3407,5010724.0378,2012/11/14,2015/02/20,{0C30BF90-7AF7-402F-A2E8-3952CBD32F65},,6.1470006512647e+18,V1I[562r],V1,06147000651264700000,True
211055,330777,Main,8695,,,rue,,Bank,St,,8695 Bank St,8695 rue Bank,Bank St,rue Bank,rue Bank St.,English,K0A3J0,VERNON,Osgoode,20,__31AT6G,___2SVBG,RN005653,386381.623,5003126.131,2012/11/14,,{CB225DD1-3358-4F8A-850A-6D48C2B3B5E9},,6.14700070099e+18,V1I,V1,06147000700990000000,True
211084,475901,Main,3366,,,ch,,Yorks Corners,Rd,,3366 Yorks Corners Rd,3366 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__31FDPJ,___2STS8,RN011970,390185.392,5009888.211,2012/11/14,2024/11/10,{EE1D5951-1F3E-4FA6-B559-570E1AB5C08B},,6.1470006520704e+18,AG3[590r],AG,06147000652070400000,True
211085,463778,Main,2844,,,prom,,Glenwood,Dr,,2844 Glenwood Dr,2844 prom Glenwood,Glenwood Dr,prom Glenwood,prom. Glenwood Dr.,English,K0A2P0,METCALFE,Osgoode,20,__31EPYM,___2SU05,RN013010,385950.369,5010262.614,2012/11/14,,{9B3AA67F-0804-4616-9BD5-3ED33E5B7293},,6.1470006512679e+18,RI4,RI,06147000651267900000,True
211094,95645,Main,7783,,,rue,,Popham,St,,7783 Popham St,7783 rue Popham,Popham St,rue Popham,rue Popham St.,English,K0A3J0,VERNON,Osgoode,20,__4QA18B,__3AIKU8,RN010655,386149.706,5002953.601,2012/11/14,,{90BF309F-0678-45A3-B284-3AC71C44200E},,6.14700070045e+18,V1I,V1,06147000700450000000,True
211096,464385,Main,8038,,,prom,,Craig Farm,Dr,,8038 Craig Farm Dr,8038 prom Craig Farm,Craig Farm Dr,prom Craig Farm,prom. Craig Farm Dr.,English,K0A2P0,METCALFE,Osgoode,20,__32HM69,___2SUSA,RN007409,385054.389,5010020.396,2012/11/14,,{3195C2D7-AA0E-451D-8816-4BB0977E489D},,6.1470006506946e+18,V1I,V1,06147000650694600000,True
211107,1395,Main,4069,,,prom,,Lafortune,Dr,,4069 Lafortune Dr,4069 prom Lafortune,Lafortune Dr,prom Lafortune,prom. Lafortune Dr.,English,K0A3J0,VERNON,Osgoode,20,__3W59DO,___2SQ0C,RN006322,386709.314,5003454.945,2012/11/14,,{8EDDC6CB-C50F-4CEF-A0E4-845DA101E67A},,6.1470007010322e+18,V1I,V1,06147000701032200000,True
211113,148336,Main,8607,,,rue,,Bank,St,,8607 Bank St,8607 rue Bank,Bank St,rue Bank,rue Bank St.,English,K0A3J0,VERNON,Osgoode,20,__31A7EG,___2SVBG,RN005653,386213.407,5003536.315,2012/11/14,,{D699DF86-EA4B-4436-B0DE-3EAEDD5AA267},,6.1470007009e+18,AG,AG,06147000700900000000,True
211114,464174,Main,2839,,,prom,,Glenwood,Dr,,2839 Glenwood Dr,2839 prom Glenwood,Glenwood Dr,prom Glenwood,prom. Glenwood Dr.,English,K0A2P0,METCALFE,Osgoode,20,__3W6AI8,___2SU05,RN013010,386148.077,5010332.281,2012/11/14,,{FC3928E7-B193-4889-B05F-DD727A9ABCC1},,6.1470006512608e+18,V1I[562r],V1,06147000651260800000,True
211118,465043,Main,2809,,,ch,,9th Line,Rd,,2809 9th Line Rd,2809 ch 9th Line,9th Line Rd,ch 9th Line,ch. 9th Line Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W6BET,___2SQ90,RN006696,387466.829,5011454.732,2012/11/14,,{D811A33A-1058-4EDF-9668-5E418123AB6C},,6.1470006516e+18,AG1,AG,06147000651600000000,True
211132,68107,Main,4227,,,ch,,Boyd,Rd,,4227 Boyd Rd,4227 ch Boyd,Boyd Rd,ch Boyd,ch. Boyd Rd.,English,K0A3J0,VERNON,Osgoode,20,__3W50JI,___2SQCM,RN010476,387080.232,5002882.234,2012/11/14,,{31A5571C-97A7-4B8C-AB2A-C3992154A24E},,6.1470007013616e+18,AG,AG,06147000701361600000,True
211133,424290,Main,4514,,,ch,,8th Line,Rd,,4514 8th Line Rd,4514 ch 8th Line,8th Line Rd,ch 8th Line,ch. 8th Line Rd.,English,K0C2K0,VERNON,Osgoode,20,__3W50IG,___2SVDB,RN012551,388875.221,5002268.901,2012/11/14,2024/03/24,{5EDF0197-69AE-47AF-91E8-0045AF2FA826},,6.1470007014801e+18,AG,AG,06147000701480100000,True
211136,463298,Main,8397,,,prom,,Rosefire,Dr,,8397 Rosefire Dr,8397 prom Rosefire,Rosefire Dr,prom Rosefire,prom. Rosefire Dr.,English,K0A2P0,METCALFE,Osgoode,20,__31EHOD,___2SUHG,RN001911,386483.856,5010670.503,2012/11/14,,{1CC1C3A4-B8DE-4CEC-8C48-14B99C0D0101},,6.1470006512648e+18,V1I[562r],V1,06147000651264800000,True
211145,475862,Main,3255,,,ch,,Yorks Corners,Rd,,3255 Yorks Corners Rd,3255 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__3W6E3G,___2STS8,RN011970,390038.48,5010444.748,2012/11/14,2024/11/10,{C476D5D4-D774-4AC8-9373-EF1DEF8F72C0},,6.14700065243e+18,V1I,V1,06147000652430000000,True
211152,463538,Main,7705,,,rue,,Bank,St,,7705 Bank St,7705 rue Bank,Bank St,rue Bank,rue Bank St.,English,K0A2P0,METCALFE,Osgoode,20,__31GKH6,___2SVBG,RN005653,384620.106,5007890.693,2012/11/14,,{5B096DF9-DE7A-4342-B995-78DDFD340785},,6.1470006508802e+18,AG2,AG,06147000650880200000,True
211156,464397,Main,2760,,,prom,,Glenwood,Dr,,2760 Glenwood Dr,2760 prom Glenwood,Glenwood Dr,prom Glenwood,prom. Glenwood Dr.,English,K0A2P0,METCALFE,Osgoode,20,__31FG0K,___2SU05,RN013010,386160.582,5010815.062,2012/11/14,,{3481FFDA-CDC8-42BE-9D76-E27B15A784B9},,6.1470006512468e+18,V1I,V1,06147000651246800000,True
211171,464040,Main,8392,,,prom,,Rosefire,Dr,,8392 Rosefire Dr,8392 prom Rosefire,Rosefire Dr,prom Rosefire,prom. Rosefire Dr.,English,K0A2P0,METCALFE,Osgoode,20,__3W6A9V,___2SUHG,RN001911,386398.698,5010702.182,2012/11/14,,{DA884F16-FAA5-4BE3-83F2-C52B7D8B1B9A},,6.1470006512654e+18,V1I[562r],V1,06147000651265400000,True
211193,463997,Main,8337,,,prom,,Rosefire,Dr,,8337 Rosefire Dr,8337 prom Rosefire,Rosefire Dr,prom Rosefire,prom. Rosefire Dr.,English,K0A2P0,METCALFE,Osgoode,20,__31EM7Y,___2SUHG,RN001911,386556.746,5010665.746,2012/11/14,,{D1F3D4C0-8F61-4663-9EF8-BDA2640BBFDA},,6.1470006512644e+18,V1I[562r],V1,06147000651264400000,True
211208,464211,Main,8409,,,prom,,Rosefire,Dr,,8409 Rosefire Dr,8409 prom Rosefire,Rosefire Dr,prom Rosefire,prom. Rosefire Dr.,English,K0A2P0,METCALFE,Osgoode,20,__31EM6F,___2SUHG,RN001911,386516.088,5010589.611,2012/11/14,,{03772476-1900-4064-B711-049A10820E6C},,6.147000651265e+18,V1I[562r],V1,06147000651265000000,True
211222,173155,Main,8639,,,rue,,Bank,St,,8639 Bank St,8639 rue Bank,Bank St,rue Bank,rue Bank St.,English,K0A3J0,VERNON,Osgoode,20,__31A7F3,___2SVBG,RN005653,386251.249,5003362.307,2012/11/14,,{E1A99549-1B31-437D-BAC0-8C46BE1EEBA1},,6.1470007009001e+18,RR10[627r],RR,06147000700900100000,True
211234,464008,Main,3500,,,ch,,9th Line,Rd,,3500 9th Line Rd,3500 ch 9th Line,9th Line Rd,ch 9th Line,ch. 9th Line Rd.,English,K0A2P0,METCALFE,Osgoode,20,__0NEWH8,___2SQ90,RN006696,388742.9662,5007904.4286,2016/06/01,2020/07/27,{D3F97CE0-03B3-4FA3-9934-11BE062A86A2},,6.14700070153e+18,AG4,AG,06147000701530000000,True
211236,475789,Main,3250,,,ch,,Yorks Corners,Rd,,3250 Yorks Corners Rd,3250 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2G0,KENMORE,Osgoode,20,__31FCDN,___2STS8,RN011970,389960.56,5010419.169,2012/11/14,2024/11/10,{6BE1F1C8-0E93-47B9-B069-FEA938A669A2},,6.14700065185e+18,V1I,V1,06147000651850000000,True
211252,129742,Main,7731,,,rue,,Lawrence,St,,7731 Lawrence St,7731 rue Lawrence,Lawrence St,rue Lawrence,rue Lawrence St.,English,K0A3J0,VERNON,Osgoode,20,__4QA13D,___2SQ0G,RN012457,385985.183,5002621.092,2012/11/14,,{CEB414EF-E8A6-4477-BFD4-99E4578F2E16},,6.1470007003101e+18,V1I,V1,06147000700310100000,True
211260,463932,Main,2786,,,rue,,Eldo,St,,2786 Eldo St,2786 rue Eldo,Eldo St,rue Eldo,rue Eldo St.,English,K0A2P0,METCALFE,Osgoode,20,__6HJXGY,___2SV2A,RN003091,385344.754,5010450.096,2012/11/14,,{C2DA060C-0815-4875-BD2F-D8DFDFC2B7C8},,6.1470006506924e+18,O1,O1,06147000650692400000,True
211262,464824,Main,9033,,,ch,,McKeown Farm,Rd,,9033 McKeown Farm Rd,9033 ch McKeown Farm,McKeown Farm Rd,ch McKeown Farm,ch. McKeown Farm Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W6DA5,___2SQ0Y,RN001546,389058.016,5013068.778,2012/11/14,,{A69AAB18-8212-4BAC-86DC-13ABC411BE3E},,6.1470006521207e+18,RU,RU,06147000652120700000,True
211422,357754,Main,7842,,,av,,Morningside,Ave,,7842 Morningside Ave,7842 av Morningside,Morningside Ave,av Morningside,av. Morningside Ave.,English,K0A3J0,VERNON,Osgoode,20,__3W59CW,___2SQ98,RN007975,386646.106,5002652.908,2012/11/14,,{1BBE174E-4A88-4C74-8F5A-6354166CCDE2},,6.1470007013686e+18,V1I,V1,06147000701368600000,True
211433,463990,Main,8034,,,ch,,Springhill,Rd,,8034 Springhill Rd,8034 ch Springhill,Springhill Rd,ch Springhill,ch. Springhill Rd.,English,K0A2P0,METCALFE,Osgoode,20,__31AESI,___2SQ9O,RN000373,386063.663,5006786.056,2012/11/14,,{D0DE37A4-7FE8-44A6-8E5A-4976C5B1D213},,6.1470006510501e+18,AG2,AG,06147000651050100000,True
211436,475837,Main,3195,,,prom,,Fetterly,Dr,,3195 Fetterly Dr,3195 prom Fetterly,Fetterly Dr,prom Fetterly,prom. Fetterly Dr.,English,K0A2G0,KENMORE,Osgoode,20,__3W6CWF,___2SQA5,RN000191,389658.703,5010570.161,2012/11/14,2024/11/10,{A2E37378-B00F-4464-858D-29A91AEDBBD3},,6.1470006517234e+18,V1I,V1,06147000651723400000,True
211458,149653,Main,7890,,,rue,,Lawrence,St,,7890 Lawrence St,7890 rue Lawrence,Lawrence St,rue Lawrence,rue Lawrence St.,English,K0A3J0,VERNON,Osgoode,20,__3W59GY,___2SQ0G,RN012457,386713.035,5002971.579,2012/11/14,,{EE04CE22-FE58-478F-B70B-8CABC9E1FA04},,6.1470007013201e+18,V1I,V1,06147000701320100000,True
211497,464828,Main,2800,,,ch,,Yorks Corners,Rd,,2800 Yorks Corners Rd,2800 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2P0,METCALFE,Osgoode,20,__3W6BCL,___2STS8,RN011970,389050.0433,5012605.2776,2012/11/14,2023/11/06,{A7A8E086-92DE-4CB7-874F-9C15EDEB2AF1},,6.14700065156e+18,RU,RU,06147000651560000000,True
211498,465370,Subordinate,2810,,,ch,,Yorks Corners,Rd,,2810 Yorks Corners Rd,2810 ch Yorks Corners,Yorks Corners Rd,ch Yorks Corners,ch. Yorks Corners Rd.,English,K0A2P0,METCALFE,Osgoode,20,e_2U92YH,___2STS8,RN011970,389080.6467,5012535.5907,2023/11/06,2024/03/24,{9C58F67F-B83D-4AEA-9524-5CF15A674320},__3W6BCL,6.14700065156e+18,RU,RU,06147000651560000000,True
211516,97969,Main,4113,,,prom,,Lafortune,Dr,,4113 Lafortune Dr,4113 prom Lafortune,Lafortune Dr,prom Lafortune,prom. Lafortune Dr.,English,K0A3J0,VERNON,Osgoode,20,__3W59CC,___2SQ0C,RN006322,386803.413,5003218.575,2012/11/14,,{75D3EC99-A0EB-4D4A-85E7-2978576EB7E9},,6.1470007010306e+18,V1I,V1,06147000701030600000,True
211517,475869,Main,3249,,,rue,,South Branch,St,,3249 South Branch St,3249 rue South Branch,South Branch St,rue South Branch,rue South Branch St.,English,K0A2G0,KENMORE,Osgoode,20,__4QK9FM,__3AI0Q2,RN004600,389910.678,5010372.356,2012/11/14,2024/11/10,{D3762C36-AD49-495B-B97E-EB31813BD5D7},,6.1470006519809e+18,V1I,V1,06147000651980900000,True
211536,465334,Main,9500,,,rle,,Carleton Corner,Lane,,9500 Carleton Corner Lane,9500 rle Carleton Corner,Carleton Corner Lane,rle Carleton Corner,rle. Carleton Corner Lane,English,K4R1E5,METCALFE,Osgoode,20,__31A9QA,___2SVLT,RN005747,394104.083,5005923.5506,2012/11/14,2024/03/24,{7C25722C-A477-44FE-9C5D-06F249C94814},,6.14700070251e+18,AG,AG,06147000702510000000,True
211538,451549,Main,7830,,,av,,Morningside,Ave,,7830 Morningside Ave,7830 av Morningside,Morningside Ave,av Morningside,av. Morningside Ave.,English,K0A3J0,VERNON,Osgoode,20,__3W59CQ,___2SQ98,RN007975,386536.613,5002640.014,2012/11/14,2024/03/24,{998A2CB0-9475-441E-ABBA-58407F2958C6},,6.147000701368e+18,V1I,V1,06147000701368000000,True
211541,475905,Main,3244,,,prom,,Fetterly,Dr,,3244 Fetterly Dr,3244 prom Fetterly,Fetterly Dr,prom Fetterly,prom. Fetterly Dr.,English,K0A2G0,KENMORE,Osgoode,20,__3W6CEF,___2SQA5,RN000191,389717.508,5010242.219,2012/11/14,2024/11/10,{F1FC572C-973D-4B56-810C-C590A6A1A139},,6.1470006519823e+18,V1I,V1,06147000651982300000,True
211543,426551,Main,7866,,,rue,,Lawrence,St,,7866 Lawrence St,7866 rue Lawrence,Lawrence St,rue Lawrence,rue Lawrence St.,English,K0A3J0,VERNON,Osgoode,20,__31ASBY,___2SQ0G,RN012457,386604.015,5002914.243,2012/11/14,2024/03/24,{9FB1CD30-6613-4DD2-8CF8-2067BD66E25E},,6.14700070135e+18,V1I,V1,06147000701350000000,True
